timestamp, frame, x, y, z, qx, qy, qz, qw
370.150918625, 000120, -0.0013781264, 0.0035378202, 0.0052875374, 0.7054611, -0.7072811, 0.032702573, 0.03176032
370.1675905, 000121, -0.001490254, 0.003554188, 0.0052218596, 0.70545006, -0.7072874, 0.032774948, 0.03178919
370.184263291, 000122, -0.0015925914, 0.0035808885, 0.0051595094, 0.7053765, -0.70736337, 0.03280254, 0.031703226
370.200935458, 000123, -0.0021094999, 0.0036560625, 0.0050071822, 0.7053757, -0.70736617, 0.032729946, 0.0317351
370.217607375, 000124, -0.002665069, 0.0037412303, 0.004856209, 0.70543295, -0.7073131, 0.032602407, 0.031774182
370.234279541, 000125, -0.0029694496, 0.003805803, 0.004765424, 0.7054607, -0.7072904, 0.032498524, 0.031769533
370.250951541, 000126, -0.0031926313, 0.0038624918, 0.004700082, 0.70542926, -0.7073256, 0.03247511, 0.031707775
370.267623416, 000127, -0.0033819394, 0.0039248257, 0.0046526534, 0.70549005, -0.70726097, 0.03255537, 0.031713504
370.284296041, 000128, -0.0035591908, 0.0039788242, 0.004608707, 0.7054244, -0.7073326, 0.03255652, 0.031576507
370.300968, 000129, -0.003710553, 0.0039746817, 0.0045687547, 0.705351, -0.7074108, 0.03239042, 0.03163576
370.317640208, 000130, -0.0038640872, 0.0039478056, 0.0045086523, 0.705274, -0.7074898, 0.03215413, 0.03182682
370.334311958, 000131, -0.0040485174, 0.003939851, 0.0044303224, 0.7052211, -0.70753694, 0.03213737, 0.031968355
370.350984458, 000132, -0.0042594722, 0.003940759, 0.004358496, 0.7052059, -0.7075455, 0.032276116, 0.03196902
370.367656291, 000133, -0.004474614, 0.0039581973, 0.0043030553, 0.70537955, -0.70736563, 0.032420058, 0.03197557
370.384328583, 000134, -0.004685916, 0.0039684614, 0.004259559, 0.7053607, -0.70739007, 0.03237469, 0.031897247
370.401003458, 000135, -0.0046193213, 0.003838014, 0.0040343422, 0.70537174, -0.707388, 0.032117166, 0.03196052
370.417672708, 000136, -0.0045917407, 0.0037127892, 0.0038171776, 0.70539105, -0.70737284, 0.031955928, 0.03202942
370.434345166, 000137, -0.004725003, 0.0036674351, 0.0036789754, 0.705412, -0.70734924, 0.031964615, 0.03208139
370.451018541, 000138, -0.0048987814, 0.0036515675, 0.0035733997, 0.70537907, -0.7073805, 0.03196483, 0.032115538
370.467689458, 000139, -0.005081158, 0.0036489598, 0.0034897644, 0.7053083, -0.707455, 0.03183773, 0.032155488
370.484361333, 000140, -0.004224992, 0.003427807, 0.003305155, 0.70538324, -0.7073921, 0.0315761, 0.03215428
370.501036916, 000141, -0.0040656924, 0.003354094, 0.0032052726, 0.7053721, -0.7074095, 0.031452045, 0.032136835
370.517705625, 000142, -0.0041305684, 0.0033272118, 0.0031219127, 0.70537955, -0.707401, 0.031490862, 0.03212213
370.534377791, 000143, -0.004266184, 0.0033076534, 0.0030483028, 0.7053786, -0.7074012, 0.03157674, 0.03205281
370.551049333, 000144, -0.0044110827, 0.003280216, 0.0029743535, 0.7053275, -0.70745355, 0.0315683, 0.03203172
370.567722541, 000145, -0.0045570657, 0.003239311, 0.0028869065, 0.70530057, -0.7074929, 0.031286594, 0.032033257
370.584394083, 000146, -0.004710247, 0.003175442, 0.0027731014, 0.7052676, -0.7075273, 0.03122178, 0.03206203
370.601067208, 000147, -0.0038767643, 0.0030853339, 0.0030790057, 0.7052255, -0.70756227, 0.031307403, 0.03213052
370.617738291, 000148, -0.003351532, 0.0030001362, 0.0032292493, 0.7052216, -0.7075513, 0.031576216, 0.032195177
370.634410666, 000149, -0.0032429695, 0.0029347977, 0.0031918904, 0.7052389, -0.70752394, 0.031754382, 0.032243058
370.651082125, 000150, -0.003248576, 0.0028862385, 0.003117637, 0.7051901, -0.7075729, 0.031699352, 0.03229053
370.66775525, 000151, -0.0032882877, 0.002855215, 0.0030406287, 0.7051571, -0.70761913, 0.03139344, 0.032295916
370.684427, 000152, -0.003764443, 0.0029441451, 0.0030405233, 0.705125, -0.707661, 0.031241661, 0.03223034
370.701099833, 000153, -0.0039893775, 0.002992046, 0.0030162772, 0.70513165, -0.707661, 0.031195605, 0.03212515
370.717770791, 000154, -0.004128193, 0.0030270608, 0.002975802, 0.7051441, -0.70765346, 0.031183984, 0.032029003
370.73444275, 000155, -0.0042315945, 0.0030520982, 0.0029246274, 0.7051214, -0.707681, 0.03119806, 0.031906936
370.751115458, 000156, -0.0043174624, 0.003065649, 0.002859302, 0.70505714, -0.7077493, 0.03121482, 0.03179642
370.767787541, 000157, -0.0043907985, 0.0030721482, 0.0027751653, 0.7050513, -0.70775723, 0.03127323, 0.031691283
370.784459375, 000158, -0.004462756, 0.0030690006, 0.0026739822, 0.70499575, -0.7078127, 0.03135155, 0.03160997
370.801137291, 000159, -0.002599787, 0.0034344043, 0.0036933674, 0.70493805, -0.70787036, 0.031409997, 0.03154705
370.817803625, 000160, -0.0016700625, 0.003599511, 0.0041521746, 0.70492166, -0.7078861, 0.03140674, 0.031565793
370.83447625, 000161, -0.0013442151, 0.0036356405, 0.0042503383, 0.704905, -0.7079074, 0.031296026, 0.031570457
370.851147958, 000162, -0.001201652, 0.0036277657, 0.0042356653, 0.70485204, -0.70796853, 0.031156536, 0.03151946
370.867819833, 000163, -0.0011194982, 0.0036091218, 0.0041850717, 0.7049151, -0.7079038, 0.0312458, 0.031471953
370.88449225, 000164, -0.0011703186, 0.0036179398, 0.0040160418, 0.70486414, -0.707959, 0.031286824, 0.031333935
370.901165416, 000165, -0.0011900275, 0.0035975662, 0.0039291484, 0.70489216, -0.70793587, 0.031359546, 0.031151991
370.917836958, 000166, -0.0011933222, 0.0035649766, 0.0038675766, 0.7049274, -0.70790863, 0.031362843, 0.030970568
370.934509416, 000167, -0.0011825471, 0.0035152384, 0.0037898812, 0.70490575, -0.7079318, 0.031386495, 0.03090768
370.951180708, 000168, -0.0011691302, 0.003452702, 0.0036938721, 0.70483655, -0.7079969, 0.031402748, 0.03097885
370.967853333, 000169, -0.0011631027, 0.0033869362, 0.0036122883, 0.70477957, -0.7080441, 0.03148096, 0.031119606
370.984525166, 000170, -0.0011663064, 0.0033234574, 0.003543823, 0.704742, -0.70808625, 0.03142687, 0.03106328
371.001197291, 000171, -0.0013146661, 0.003339848, 0.0034919004, 0.7046968, -0.7081382, 0.03145191, 0.030878153
371.017869541, 000172, -0.0013811849, 0.0033127724, 0.0034264682, 0.7046331, -0.7081991, 0.03153652, 0.030849092
371.034541208, 000173, -0.0014176741, 0.0032666198, 0.0033590982, 0.70457125, -0.70825756, 0.031604636, 0.030850053
371.051215041, 000174, -0.0014564366, 0.0032168939, 0.0033059143, 0.70453864, -0.70829314, 0.03163208, 0.03074826
371.067886, 000175, -0.001499135, 0.0031661624, 0.0032545016, 0.7044552, -0.7083814, 0.03169863, 0.030556476
371.084558458, 000176, -0.0014534444, 0.0031988444, 0.003118995, 0.70443803, -0.70839936, 0.0317659, 0.030469108
371.101230833, 000177, -0.0014368913, 0.0031826543, 0.0030075791, 0.70440763, -0.7084278, 0.031783342, 0.030492255
371.117902208, 000178, -0.0014431141, 0.003129674, 0.0028971476, 0.70438653, -0.7084466, 0.031747542, 0.030578783
371.134574666, 000179, -0.0014642626, 0.00305756, 0.0027678965, 0.7043448, -0.70848113, 0.031767737, 0.030718366
371.151246416, 000180, -0.0015014671, 0.0029851822, 0.002649869, 0.7043223, -0.708494, 0.03195313, 0.030748984
371.167921958, 000181, -0.001542134, 0.002926509, 0.0025648347, 0.7043177, -0.70849437, 0.03227845, 0.030502208
371.18459025, 000182, -0.0015911348, 0.0028519088, 0.0023101491, 0.70427495, -0.7085416, 0.032260694, 0.030412575
371.201261875, 000183, -0.0016346888, 0.002798962, 0.0021805048, 0.70423084, -0.7085892, 0.032288652, 0.030291673
371.217934333, 000184, -0.0016837493, 0.0027595256, 0.0021088917, 0.7042056, -0.7086162, 0.03233562, 0.030199766
371.234606666, 000185, -0.001733683, 0.0027230487, 0.002041301, 0.7041501, -0.7086712, 0.032338407, 0.030199293
371.251281, 000186, -0.0017909536, 0.0026917593, 0.0019731128, 0.7041284, -0.7086918, 0.032325998, 0.030236464
371.267950458, 000187, -0.0018690415, 0.0026624154, 0.0019166046, 0.7041493, -0.70867157, 0.032421347, 0.030120704
371.284641375, 000188, -0.0018070079, 0.0026984368, 0.0020106672, 0.704256, -0.7085732, 0.032239147, 0.030137444
371.301295875, 000189, -0.0018386514, 0.0027170917, 0.0020551842, 0.7044048, -0.70842546, 0.032269694, 0.030099055
371.317967125, 000190, -0.0019192249, 0.002716497, 0.002047648, 0.7044891, -0.7083345, 0.032435283, 0.030088387
371.33463925, 000191, -0.0019880906, 0.002707426, 0.0020203714, 0.70446765, -0.7083535, 0.03250033, 0.030072248
371.351313666, 000192, -0.0020471828, 0.0026962564, 0.0019914752, 0.7043965, -0.708425, 0.032494612, 0.030060885
371.367988708, 000193, -0.0021119572, 0.0026824079, 0.0019557667, 0.704391, -0.70842236, 0.032602057, 0.030133897
371.384655541, 000194, -0.0020550191, 0.0026928466, 0.001912986, 0.7043945, -0.7084245, 0.03246347, 0.030153023
371.401328416, 000195, -0.0020534552, 0.0026971921, 0.0018920681, 0.7043979, -0.70842254, 0.032448996, 0.030136865
371.41799975, 000196, -0.0020764365, 0.0026978063, 0.0018734047, 0.7043324, -0.70848894, 0.032431692, 0.030124035
371.434672125, 000197, -0.002111403, 0.002693819, 0.0018558261, 0.7042156, -0.7086047, 0.032434907, 0.03012644
371.451344375, 000198, -0.002164714, 0.002684992, 0.0018385467, 0.7041423, -0.70867616, 0.032477457, 0.030115759
371.468015708, 000199, -0.0022313073, 0.0026690916, 0.001811584, 0.70413184, -0.7086789, 0.032563698, 0.030201502
371.484688291, 000200, -0.0021461695, 0.0025784853, 0.0018869599, 0.7041873, -0.7086272, 0.03244052, 0.030254902
371.501361375, 000201, -0.0021393679, 0.0025321052, 0.0019039281, 0.7042257, -0.7085888, 0.03239586, 0.030308083
371.518032458, 000202, -0.0021582544, 0.002507153, 0.0018812664, 0.7041935, -0.70861715, 0.032369856, 0.03042164
371.534705041, 000203, -0.0021848157, 0.0024873815, 0.0018547449, 0.70411557, -0.70869297, 0.03230701, 0.030526536
371.551378583, 000204, -0.0022224858, 0.0024733385, 0.0018367553, 0.70404875, -0.7087604, 0.032285403, 0.030523568
371.56804825, 000205, -0.0022657737, 0.0024687522, 0.0018120739, 0.70395046, -0.708859, 0.032289352, 0.03049725
371.584722375, 000206, -0.0022135787, 0.002379358, 0.0019041448, 0.7039022, -0.7089036, 0.032497868, 0.030351022
371.601395375, 000207, -0.002191119, 0.0023614839, 0.0019466693, 0.70381355, -0.7089919, 0.03250612, 0.030337706
371.618065791, 000208, -0.0021977483, 0.0023739163, 0.0019886976, 0.7037543, -0.70905924, 0.032373216, 0.030280307
371.634737083, 000209, -0.0022313856, 0.0024042414, 0.002047765, 0.70380116, -0.70902336, 0.032327157, 0.03007796
371.651412208, 000210, -0.0022641623, 0.002440491, 0.002109126, 0.7038583, -0.7089696, 0.032478552, 0.029843355
371.668080666, 000211, -0.002270393, 0.0024665925, 0.002142564, 0.7036685, -0.7091653, 0.032364644, 0.029797455
371.684753583, 000212, -0.0021224662, 0.0024922844, 0.0022439498, 0.70352966, -0.7092978, 0.03228233, 0.030008605
371.701427041, 000213, -0.0020403527, 0.0025211568, 0.0023330373, 0.7034384, -0.70939726, 0.032091737, 0.030002395
371.718097958, 000214, -0.002010364, 0.002558956, 0.0024235167, 0.7034371, -0.70941395, 0.031927302, 0.029811902
371.734769666, 000215, -0.0020142235, 0.0026024627, 0.0025059711, 0.70350647, -0.7093572, 0.031927384, 0.02952399
371.751442125, 000216, -0.0020313747, 0.0026523764, 0.002572561, 0.7035831, -0.7092866, 0.032087114, 0.029218648
371.76811325, 000217, -0.0020355412, 0.00270171, 0.0026228023, 0.7036275, -0.7092532, 0.032108888, 0.028933257
371.784786, 000218, -0.0021430627, 0.0026086045, 0.0025999562, 0.7036283, -0.7092618, 0.032096468, 0.028718721
371.801458791, 000219, -0.0022045672, 0.0025918232, 0.0026126981, 0.70367837, -0.7092253, 0.03206449, 0.02842755
371.818130208, 000220, -0.0022530684, 0.00260442, 0.0026140648, 0.7037799, -0.7091317, 0.032125093, 0.028178407
371.834802791, 000221, -0.0023003041, 0.0026219373, 0.002571794, 0.70393574, -0.7089752, 0.03225764, 0.028073585
371.851474625, 000222, -0.0023441783, 0.002632004, 0.0024954234, 0.7040985, -0.7088103, 0.032341544, 0.028058957
371.868146, 000223, -0.0023799725, 0.0026313448, 0.002422919, 0.70421344, -0.7086995, 0.0323091, 0.028007962
371.88481875, 000224, -0.0023338012, 0.0025930416, 0.0024318495, 0.7043605, -0.7085652, 0.03221081, 0.027824042
371.90149125, 000225, -0.0023376755, 0.0025574984, 0.0023703217, 0.70442617, -0.70849925, 0.032300714, 0.027732993
371.918163083, 000226, -0.0023551285, 0.0025203542, 0.0022631004, 0.70449555, -0.7084198, 0.032507524, 0.027761267
371.934835333, 000227, -0.002377905, 0.0024743155, 0.0021380517, 0.7045426, -0.7083638, 0.032591503, 0.027898097
